f5899837acf24e2e89bcfc77c02bf372,0,-0.25881364941596985,1.093330979347229,0.04511204734444618,0.44271793961524963,0.48087435960769653,2.363764524459839
c07a7f1de4614d8a9e306b4ad55d2b43,1,-0.26101571321487427,1.0922627449035645,0.048855919390916824,0.4427187144756317,0.4808732271194458,2.3637635707855225
1d2be97046e44454bf025f8712c2b406,0,-0.4129873812198639,1.009751796722412,0.13515202701091766,0.44488996267318726,0.47790446877479553,2.538562297821045
d1e65c399f67434093fa7382b2c06c0a,1,-0.416698694229126,1.0076289176940918,0.13561822474002838,0.44488513469696045,0.4779057204723358,2.5389747619628906
f6842ea8203f4dffb7cd119be8bd05b8,0,-0.5811686515808105,0.925308883190155,0.3543373942375183,0.4449545443058014,0.47719886898994446,2.6718363761901855
46801497183f4949894c18e6a22b9ea3,1,-0.5885863900184631,0.9216991066932678,0.3648213744163513,0.44501352310180664,0.4771237373352051,2.6821348667144775
e177221116314a1ca641df675eb1a1e8,0,-0.7650931477546692,0.8239145278930664,0.5299971699714661,0.4456786513328552,0.4762059450149536,2.8222293853759766
c2f5aa84b86a4b02a7250b37b23eeeca,1,-0.7663083672523499,0.8225250840187073,0.5384477972984314,0.4457108974456787,0.4761696457862854,2.8281631469726562
f45e9c1df4a045e9a82d122e8611d755,0,-0.41263121366500854,0.157331645488739,-1.3116458654403687,0.44885024428367615,0.47376102209091187,-2.8096678256988525
3a5274c1d4cb401d8f6f17f6801caced,1,-0.413245290517807,0.15897677838802338,-1.3634599447250366,0.4490334391593933,0.4737670123577118,-2.7955055236816406
adb9743920f6449493af79e0af55c68e,0,-0.41991126537323,0.16723822057247162,-2.0930941104888916,0.44918376207351685,0.473786324262619,-2.7840609550476074
14c9151996f14896b42597717bbb4aa8,1,-0.4207633137702942,0.1657770872116089,-2.094667434692383,0.4491824805736542,0.47378605604171753,-2.784043073654175
a8f81fb89f6b4e7eaf414df5dad4a7bc,0,-0.4633740484714508,0.09165826439857483,-2.072716236114502,0.44911566376686096,0.473772794008255,-2.7830991744995117
10b648da3a7e4c4da8afa7948dbce1ee,1,-0.46567580103874207,0.0874602273106575,-2.070345401763916,0.44911321997642517,0.4737722873687744,-2.7830634117126465
5d82c9e84f6b45db9437c8b9828cef0b,0,-0.5034628510475159,0.014519630931317806,-2.0268821716308594,0.44959673285484314,0.4737427234649658,-2.731081008911133
2a6f27421b0d44e1b38161c952581aaa,1,-0.504139244556427,0.013137539848685265,-2.02581524848938,0.44959673285484314,0.4737427234649658,-2.731081008911133
22b025194bf34d53851ae9b670314149,0,-0.5379233956336975,-0.056231386959552765,-2.0518126487731934,0.45000168681144714,0.4737018644809723,-2.678610324859619
f0978454172240a18d623e19b50271c0,1,-0.5393425822257996,-0.05882617458701134,-2.0580272674560547,0.4499961733818054,0.4736991226673126,-2.6783134937286377
095c12811fc0451fb4badb6438483ca2,0,-0.5804815888404846,-0.12166639417409897,-2.212036371231079,0.44992008805274963,0.4736751616001129,-2.677553415298462
fcddd7ec664d4aa791158e8180547789,1,-0.5822724103927612,-0.12398945540189743,-2.217853546142578,0.44991829991340637,0.4736747741699219,-2.677511692047119
5aa718906a244fbea61ab9867048b10c,0,-0.6315748691558838,-0.1812894344329834,-2.272226333618164,0.45033493638038635,0.47371071577072144,-2.6373026371002197
c9b627c829ec4cecb1bb2d0052690a4c,1,-0.6324962973594666,-0.18239955604076385,-2.26969051361084,0.4503336250782013,0.4737102687358856,-2.63728666305542
a552ea2e603b424595ee3a5a2e486731,0,-0.6862416863441467,-0.25171661376953125,-2.2268338203430176,0.45024678111076355,0.47363704442977905,-2.630309581756592
0806af9f058940288893e244ca6aa533,1,-0.6894852519035339,-0.2559204697608948,-2.2272024154663086,0.450321227312088,0.47362592816352844,-2.6196837425231934
b2e47da35ff347bfb260b1b41b365496,0,-0.6998379230499268,-0.27171987295150757,-1.5269972085952759,0.4505252242088318,0.4736954867839813,-2.6057913303375244
212998e9182b4abf9f1dd5eaea7f73bc,1,-0.6997067332267761,-0.27149370312690735,-1.4909766912460327,0.45052292943000793,0.47369468212127686,-2.605756998062134
50590e8b8e5e4d8c9ee8b0886aa69922,0,-0.7094146609306335,-0.2511695325374603,-0.6003256440162659,0.45046466588974,0.4736746549606323,-2.604891300201416
c376b77eeaa343a2abf2c235a066d542,1,-0.7103015780448914,-0.2504095733165741,-0.5654035210609436,0.45046266913414,0.4736739993095398,-2.604856014251709
8f3f55b8e83e4fe2a579e53f24c00e37,0,-0.6864368319511414,-0.25150781869888306,-0.2081633359193802,0.4504075348377228,0.4736548960208893,-2.604043483734131
8a7ea948557741f795588d38d0d41adb,1,-0.6780305504798889,-0.25353488326072693,-0.22562971711158752,0.4504004120826721,0.47365233302116394,-2.6039440631866455
9d7879fba90f4bd8b9194941c1cf6bd1,0,-0.626552939414978,-0.2685582935810089,-0.20441459119319916,0.450786828994751,0.4737078547477722,-2.564649820327759
d8fe7ce2d3044a9a9d47b71910fc234a,1,-0.6253239512443542,-0.26879483461380005,-0.19189390540122986,0.4508679211139679,0.4737480580806732,-2.561962366104126
c69c8cc8429144f99fda9aceca8f2d0b,0,-0.5421262979507446,-0.29112836718559265,-0.3044496476650238,0.4509284794330597,0.4736165702342987,-2.5270116329193115
4ea4192d4cac426fa193a9f404e15691,1,-0.5419489741325378,-0.2911250591278076,-0.2950374484062195,0.4509885013103485,0.4736372232437134,-2.522392749786377
a83cdedb8da14bd28f21023bee007840,0,-0.4679702818393707,-0.3113912343978882,-0.31677335500717163,0.4512940049171448,0.4736209809780121,-2.4750850200653076
10e3e1dfaada4b4494873555f07c109c,1,-0.4672592282295227,-0.311518132686615,-0.30132025480270386,0.4512940049171448,0.4736209809780121,-2.4750850200653076
91d9a92f1b8b459e941d0b90dd59da12,0,-0.39425620436668396,-0.3311682939529419,-0.323218435049057,0.4517390727996826,0.4737793803215027,-2.436005115509033
03e8e1c885b446a2a7adb71d035389dc,1,-0.3914807438850403,-0.33216390013694763,-0.32935830950737,0.45186933875083923,0.47384506464004517,-2.4274795055389404
407b3413b04e4e179eedc9b7c5127ccf,0,-0.3366355299949646,-0.3450475335121155,-0.2682390809059143,0.4524141550064087,0.4741232693195343,-2.3900156021118164
19ec51c6a8874d6b8f3cf75933dcb68b,1,-0.3338249921798706,-0.34588587284088135,-0.27425944805145264,0.45249274373054504,0.4741758108139038,-2.3860859870910645
4c6ea83d0723470b8608694f41a7d83f,0,-0.26639053225517273,-0.365719735622406,-0.08923673629760742,0.4534299969673157,0.47476282715797424,-2.3264617919921875
6a2d2670b2e547138301694b13525420,1,-0.2678520977497101,-0.3654138445854187,-0.036363955587148666,0.45342501997947693,0.4747588634490967,-2.326385498046875
